Be7 and B8 fluxes unit: [1/(cm2 s)].

Be7-Flux	B8-Flux		Reduced Chi2
5.916E+09	4.586E+06	37.633
5.965E+09	4.586E+06	41.664
6.015E+09	4.586E+06	45.929
6.064E+09	4.586E+06	50.430
6.113E+09	4.586E+06	55.166
3.944E+09	4.641E+06	49.782
3.993E+09	4.641E+06	45.319
4.043E+09	4.641E+06	41.122
4.092E+09	4.641E+06	37.190
4.141E+09	4.641E+06	33.524
4.191E+09	4.641E+06	30.124
4.240E+09	4.641E+06	26.989
4.289E+09	4.641E+06	24.120
4.338E+09	4.641E+06	21.517
4.388E+09	4.641E+06	19.179
4.437E+09	4.641E+06	17.101
4.486E+09	4.641E+06	15.237
4.536E+09	4.641E+06	13.542
4.585E+09	4.641E+06	12.031
4.634E+09	4.641E+06	10.650
4.684E+09	4.641E+06	9.411
4.733E+09	4.641E+06	8.289
4.782E+09	4.641E+06	7.305
4.831E+09	4.641E+06	6.530
4.881E+09	4.641E+06	5.879
4.930E+09	4.641E+06	5.338
4.979E+09	4.641E+06	4.946
5.029E+09	4.641E+06	4.699
5.078E+09	4.641E+06	4.585
5.127E+09	4.641E+06	4.629
5.176E+09	4.641E+06	4.893
5.226E+09	4.641E+06	5.393
5.275E+09	4.641E+06	6.129
5.324E+09	4.641E+06	7.100
5.374E+09	4.641E+06	8.306
5.423E+09	4.641E+06	9.747
5.472E+09	4.641E+06	11.424
5.522E+09	4.641E+06	13.336
5.571E+09	4.641E+06	15.484
5.620E+09	4.641E+06	17.866
5.670E+09	4.641E+06	20.485
5.719E+09	4.641E+06	23.338
5.768E+09	4.641E+06	26.427
5.817E+09	4.641E+06	29.751
5.867E+09	4.641E+06	33.311
5.916E+09	4.641E+06	37.105
5.965E+09	4.641E+06	41.136
6.015E+09	4.641E+06	45.401
6.064E+09	4.641E+06	49.902
6.113E+09	4.641E+06	54.638
3.944E+09	4.696E+06	49.099
3.993E+09	4.696E+06	44.636
4.043E+09	4.696E+06	40.439
4.092E+09	4.696E+06	36.508
4.141E+09	4.696E+06	32.842
4.191E+09	4.696E+06	29.441
4.240E+09	4.696E+06	26.307
4.289E+09	4.696E+06	23.438
4.338E+09	4.696E+06	20.834
4.388E+09	4.696E+06	18.495
4.437E+09	4.696E+06	16.414
4.486E+09	4.696E+06	14.561
4.536E+09	4.696E+06	12.877
4.585E+09	4.696E+06	11.377
4.634E+09	4.696E+06	10.008
4.684E+09	4.696E+06	8.784
4.733E+09	4.696E+06	7.689
4.782E+09	4.696E+06	6.704
4.831E+09	4.696E+06	5.937
4.881E+09	4.696E+06	5.301
4.930E+09	4.696E+06	4.788
4.979E+09	4.696E+06	4.410
5.029E+09	4.696E+06	4.177
5.078E+09	4.696E+06	4.086
5.127E+09	4.696E+06	4.137
5.176E+09	4.696E+06	4.401
5.226E+09	4.696E+06	4.902
5.275E+09	4.696E+06	5.637
5.324E+09	4.696E+06	6.608
5.374E+09	4.696E+06	7.814
5.423E+09	4.696E+06	9.255
5.472E+09	4.696E+06	10.932
5.522E+09	4.696E+06	12.844
5.571E+09	4.696E+06	14.992
5.620E+09	4.696E+06	17.374
5.670E+09	4.696E+06	19.993
5.719E+09	4.696E+06	22.846
5.768E+09	4.696E+06	25.935
5.817E+09	4.696E+06	29.259
5.867E+09	4.696E+06	32.819
5.916E+09	4.696E+06	36.614
5.965E+09	4.696E+06	40.644
6.015E+09	4.696E+06	44.909
6.064E+09	4.696E+06	49.410
6.113E+09	4.696E+06	54.146
3.944E+09	4.750E+06	48.448
3.993E+09	4.750E+06	43.985
4.043E+09	4.750E+06	39.787
4.092E+09	4.750E+06	35.856
4.141E+09	4.750E+06	32.190
4.191E+09	4.750E+06	28.789
4.240E+09	4.750E+06	25.655
4.289E+09	4.750E+06	22.786
4.338E+09	4.750E+06	20.182
4.388E+09	4.750E+06	17.838
4.437E+09	4.750E+06	15.758
4.486E+09	4.750E+06	13.917
4.536E+09	4.750E+06	12.243
4.585E+09	4.750E+06	10.753
4.634E+09	4.750E+06	9.396
4.684E+09	4.750E+06	8.189
4.733E+09	4.750E+06	7.107
4.782E+09	4.750E+06	6.136
4.831E+09	4.750E+06	5.376
4.881E+09	4.750E+06	4.758
4.930E+09	4.750E+06	4.272
4.979E+09	4.750E+06	3.908
5.029E+09	4.750E+06	3.690
5.078E+09	4.750E+06	3.622
5.127E+09	4.750E+06	3.681
5.176E+09	4.750E+06	3.946
5.226E+09	4.750E+06	4.446
5.275E+09	4.750E+06	5.181
5.324E+09	4.750E+06	6.152
5.374E+09	4.750E+06	7.358
5.423E+09	4.750E+06	8.799
5.472E+09	4.750E+06	10.476
5.522E+09	4.750E+06	12.388
5.571E+09	4.750E+06	14.536
5.620E+09	4.750E+06	16.919
5.670E+09	4.750E+06	19.537
5.719E+09	4.750E+06	22.390
5.768E+09	4.750E+06	25.479
5.817E+09	4.750E+06	28.803
5.867E+09	4.750E+06	32.363
5.916E+09	4.750E+06	36.158
5.965E+09	4.750E+06	40.188
6.015E+09	4.750E+06	44.453
6.064E+09	4.750E+06	48.954
6.113E+09	4.750E+06	53.691
3.944E+09	4.805E+06	47.826
3.993E+09	4.805E+06	43.363
4.043E+09	4.805E+06	39.166
4.092E+09	4.805E+06	35.234
4.141E+09	4.805E+06	31.568
4.191E+09	4.805E+06	28.168
4.240E+09	4.805E+06	25.033
4.289E+09	4.805E+06	22.164
4.338E+09	4.805E+06	19.558
4.388E+09	4.805E+06	17.213
4.437E+09	4.805E+06	15.132
4.486E+09	4.805E+06	13.302
4.536E+09	4.805E+06	11.640
4.585E+09	4.805E+06	10.157
4.634E+09	4.805E+06	8.815
4.684E+09	4.805E+06	7.620
4.733E+09	4.805E+06	6.551
4.782E+09	4.805E+06	5.601
4.831E+09	4.805E+06	4.847
4.881E+09	4.805E+06	4.248
4.930E+09	4.805E+06	3.782
4.979E+09	4.805E+06	3.431
5.029E+09	4.805E+06	3.231
5.078E+09	4.805E+06	3.182
5.127E+09	4.805E+06	3.261
5.176E+09	4.805E+06	3.526
5.226E+09	4.805E+06	4.026
5.275E+09	4.805E+06	4.761
5.324E+09	4.805E+06	5.732
5.374E+09	4.805E+06	6.938
5.423E+09	4.805E+06	8.380
5.472E+09	4.805E+06	10.056
5.522E+09	4.805E+06	11.968
5.571E+09	4.805E+06	14.116
5.620E+09	4.805E+06	16.499
5.670E+09	4.805E+06	19.117
5.719E+09	4.805E+06	21.970
5.768E+09	4.805E+06	25.059
5.817E+09	4.805E+06	28.383
5.867E+09	4.805E+06	31.943
5.916E+09	4.805E+06	35.738
5.965E+09	4.805E+06	39.768
6.015E+09	4.805E+06	44.034
6.064E+09	4.805E+06	48.534
6.113E+09	4.805E+06	53.271
3.944E+09	4.859E+06	47.235
3.993E+09	4.859E+06	42.772
4.043E+09	4.859E+06	38.575
4.092E+09	4.859E+06	34.643
4.141E+09	4.859E+06	30.977
4.191E+09	4.859E+06	27.577
4.240E+09	4.859E+06	24.442
4.289E+09	4.859E+06	21.573
4.338E+09	4.859E+06	18.963
4.388E+09	4.859E+06	16.617
4.437E+09	4.859E+06	14.536
4.486E+09	4.859E+06	12.719
4.536E+09	4.859E+06	11.068
4.585E+09	4.859E+06	9.585
4.634E+09	4.859E+06	8.262
4.684E+09	4.859E+06	7.077
4.733E+09	4.859E+06	6.027
4.782E+09	4.859E+06	5.099
4.831E+09	4.859E+06	4.352
4.881E+09	4.859E+06	3.770
4.930E+09	4.859E+06	3.319
4.979E+09	4.859E+06	2.983
5.029E+09	4.859E+06	2.805
5.078E+09	4.859E+06	2.773
5.127E+09	4.859E+06	2.871
5.176E+09	4.859E+06	3.142
5.226E+09	4.859E+06	3.642
5.275E+09	4.859E+06	4.377
